"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RP1-184J9.2",2.295327471356e-05,0.531811931385862,0.093,0.05,0.613701706016454
"AC009404.2",2.44899844428316e-05,2.04213630978575,0.027,0.005,0.654788714047989
"GS1-57L11.1",2.57664128392239e-05,2.30788377383135,0.024,0.004,0.688916580082328
"AC015849.19",2.70891760942264e-05,1.04363272525429,0.056,0.024,0.724283301231332
"LINC00623",2.71360278452521e-05,0.2717165242187,0.444,0.358,0.725535976498505
"MIR34A",2.79634549802377e-05,0.278948056735312,0.323,0.239,0.747658895806614
"RP11-66B24.4",2.87073127556355e-05,0.621205123525131,0.112,0.066,0.767547421147425
"AP000688.29",2.93205687330903e-05,3.51731078802946,0.018,0.001,0.783944046216636
"RP11-927P21.1",2.93543438569958e-05,1.07736989915504,0.035,0.01,0.784847091704496
"CTD-2545M3.8",3.02616509504583e-05,2.03108754379178,0.027,0.005,0.809105761462403
"AC023590.1",3.06896347695333e-05,1.02476541737528,0.048,0.018,0.820548764833013
"RP5-1042K10.10",3.26043757708731e-05,1.68817177211853,0.028,0.006,0.871743194985835
"SRP14-AS1",3.6271971351799e-05,0.542090542085818,0.068,0.032,0.969803698033049
"RP11-277A4.4",3.87996475430869e-05,1.81807804520994,0.028,0.006,1
"RP1-225E12.2",3.96557666844731e-05,0.806371260831581,0.058,0.026,1
"RP11-678G14.2",4.08578612709443e-05,-1.47284021372399,0.009,0.026,1
"LINC00884",4.42053781783414e-05,-1.33710767129066,0.027,0.054,1
"ARHGAP26-AS1",4.43476192276733e-05,0.647051871253266,0.083,0.044,1
"RP11-399E6.1",4.87477220697866e-05,1.64163656968852,0.028,0.006,1
"AC018890.6",5.05327956451732e-05,0.100700645612835,0.276,0.196,1
"RP5-1074L1.4",5.24437417266907e-05,1.34940538820397,0.037,0.012,1
"RP5-1086K13.1",5.51663829289015e-05,0.64329041842133,0.071,0.036,1
"CTA-292E10.6",5.6028596527336e-05,-0.810476875626903,0.093,0.135,1
"LINC01572",5.64966245683981e-05,-0.835073227123919,0.061,0.098,1
"RP1-69D17.4",6.34890012288578e-05,0.798651717684391,0.058,0.026,1
"AC097724.3",6.45147918714934e-05,-1.85630214259805,0.006,0.021,1
"RP11-115J23.1",6.71815454641738e-05,0.304412661284344,0.148,0.096,1
"AC009133.12",6.95829100644835e-05,1.66015868005455,0.024,0.005,1
"AC093818.1",7.14134102729417e-05,0.138201224373435,0.188,0.125,1
"PVRL3-AS1",7.42583574188797e-05,-2.8869352955908,0.003,0.015,1
"RP5-1029F21.4",7.5689046158512e-05,1.20375437914559,0.031,0.009,1
"RP11-34P13.7",8.12462967343627e-05,0.955442915499239,0.054,0.025,1
"RP11-323I15.5",8.42299254298079e-05,-1.12817440067883,0.047,0.079,1
"MYO16-AS1",8.48633856973032e-05,-0.927909500730488,0.025,0.05,1
"LINC01193",8.73603433329301e-05,1.65841341400557,0.02,0.003,1
"LINC01094",9.10251071681614e-05,0.28042470408741,0.525,0.446,1
"SNAI3-AS1",9.17080779244772e-05,0.623467023304329,0.075,0.039,1
"RP11-69L16.4",9.48461504838843e-05,0.863812557980537,0.053,0.024,1
"RP11-815J21.4",0.000104255269065194,0.27127051322348,0.11,0.066,1
"LINC01588",0.000105316586873495,0.980027833943379,0.041,0.016,1
"RP11-483P21.2",0.000107460757261352,0.95170582974635,0.06,0.029,1
"RP11-473O4.4",0.000107595941907504,1.56578537259245,0.031,0.009,1
"CTB-113D17.1",0.000113183457590678,1.1350210810079,0.045,0.018,1
"RP11-644F5.11",0.000115496208292209,2.71152992549002,0.017,0.002,1
"RP11-1080G15.1",0.000115892119032145,3.6381688884741,0.021,0.004,1
"AC109826.1",0.000124466867774858,0.444902766538025,0.103,0.061,1
"CH17-189H20.1",0.000131536208973427,0.14648298137326,0.565,0.465,1
"RP11-66H6.3",0.000133145846823759,1.0013286666654,0.043,0.017,1
"SBF2-AS1",0.000137272373802604,0.544188860753424,0.113,0.07,1
"LINC00484",0.000140574752817047,0.931094122980189,0.039,0.015,1
"CTD-2227I18.1",0.000147260204088894,0.60423975366208,0.076,0.041,1
"AC026188.1",0.000147557926451611,-0.568861855576145,0.102,0.145,1
"RP11-666F17.1",0.000161062292376954,0.297780886019574,0.081,0.045,1
"RP11-324O2.3",0.000162141050888965,1.31557891477332,0.03,0.009,1
"PSMB1",0.000164093160721377,0.203335675796297,0.168,0.113,1
"CTD-3020H12.4",0.000166212340929173,0.70293538964471,0.045,0.019,1
"LINC00891",0.000169619302380177,-1.03277564019889,0.04,0.068,1
"RP11-505E24.2",0.00017552184516821,0.511583536583963,0.11,0.068,1
"AC037445.1",0.000176465698660809,0.11273924456827,0.105,0.063,1
"AF127936.5",0.000188662999365278,0.924731486379597,0.046,0.02,1
"RP11-2B6.3",0.000191911747323872,0.341230050061643,0.17,0.116,1
"CTD-3032J10.2",0.000201398088243151,0.995348611658451,0.035,0.013,1
"RP5-864K19.4",0.000204382834805136,0.366846341595594,0.178,0.126,1
"AP001257.1",0.00021008212124997,4.94318792026146,0.012,0,1
"RP11-680H20.2",0.000215635425996191,1.30391441493604,0.018,0.003,1
"RP11-413N10.3",0.000253570637688164,1.82013438487912,0.023,0.005,1
"TMEM51-AS1",0.00025666459032956,0.560263080027978,0.046,0.02,1
"LINC01362",0.000267989569300994,0.992957349817257,0.032,0.011,1
"NORAD",0.000269447425926268,0.232880965847601,0.189,0.133,1
"C1orf132",0.000300279715944137,0.161563784175659,0.535,0.448,1
"RP11-754B17.1",0.000302104028100931,1.45882456691777,0.027,0.008,1
"RP11-626G11.4",0.000310331681289776,-2.06579436691739,0.006,0.019,1
"RP1-221C16.8",0.000315181158393231,1.48818039494905,0.021,0.005,1
"AF127936.3",0.000318137967571362,0.844431109557845,0.075,0.043,1
"KCNMA1-AS3",0.000324178905521694,2.44644997054617,0.017,0.003,1
"RP11-367N14.2",0.000324209513753994,0.753635744639047,0.055,0.027,1
"RP11-946L16.1",0.000325935779968614,0.398801401939239,0.21,0.155,1
"RP11-420A23.1",0.000325944002103354,0.465313257189962,0.139,0.094,1
"RP11-440L14.1",0.000329083496505842,0.219648766735201,0.366,0.291,1
"RP11-460H9.1",0.000333369461051304,5.3186299335434,0.012,0,1
"RHOXF1-AS1",0.000334209048577835,0.535667894490116,0.066,0.036,1
"KB-1460A1.5",0.000338427788824691,0.574979808246007,0.048,0.022,1
"SNHG15",0.000365090541124453,0.37513136244016,0.077,0.044,1
"RP11-563J2.3",0.000366608232142133,-1.26616564768116,0.019,0.038,1
"RP11-115D19.1",0.000369142510558971,1.75256481767111,0.025,0.007,1
"RP5-1132H15.1",0.000370325826493363,0.509864811070682,0.042,0.018,1
"CTB-179K24.3",0.000372879942750511,0.441139251766934,0.087,0.051,1
"RP11-365N19.2",0.000379784362833637,1.77869987791054,0.021,0.005,1
"CTB-147C13.1",0.000389454478075543,1.34555515502671,0.025,0.007,1
"RP11-1379J22.2",0.000405773984276674,0.967691166832245,0.039,0.016,1
"RP11-748C4.1",0.000413327200798906,1.21968600829805,0.03,0.01,1
"RP11-106M3.3",0.000434617808725229,0.393138444851247,0.094,0.058,1
"EIF3J-AS1",0.000469546644787603,0.318616399414966,0.094,0.058,1
"RP11-481C4.1",0.000488332218359264,0.578785119913059,0.044,0.02,1
"AC009950.2",0.000490667556137629,-0.530388221579445,0.145,0.186,1
"PVT1",0.000492978360982083,0.32554807665078,0.304,0.241,1
"THUMPD3-AS1",0.000493261664398614,0.279719595605052,0.277,0.214,1
"RP3-510L9.1",0.000513533526711555,0.570386955522745,0.071,0.04,1
"CTA-29F11.1",0.000552326362087991,-1.5094332297506,0.072,0.102,1
"AC002310.12",0.000552533320369695,0.870731720279039,0.032,0.012,1
"RP11-626G11.3",0.000555925834168578,0.771578063947242,0.04,0.017,1
"RP11-138I17.1",0.000560179959257639,1.77226545931694,0.018,0.004,1
"CTA-833B7.2",0.000572880186059954,3.07710034129195,0.013,0.001,1
"RP11-45F15.2",0.000590758594749101,1.16571171635706,0.024,0.007,1
"RP11-82O19.1",0.00059779918735401,0.913462619936526,0.044,0.02,1
"RP11-300J18.2",0.000602132836335103,1.22390411946018,0.02,0.005,1
"CTD-2026D20.2",0.000622968474573033,0.690549306824088,0.054,0.027,1
"NUTM2A-AS1",0.000623223214457161,0.159707677204378,0.582,0.491,1
"CTD-2007L18.5",0.000631888471797259,2.12917685390822,0.016,0.003,1
"CTC-453G23.8",0.00063850096392606,0.676326509170868,0.033,0.013,1
"TTTY15",0.000654197401162766,0.137795156338694,0.161,0.111,1
"LINC01184",0.000663316537934789,-0.530333093962801,0.179,0.221,1
"RP11-598F7.3",0.000668063883309272,4.60044593597749,0.01,0,1
"AC009892.10",0.000668063883309272,4.61564475897711,0.01,0,1
"RP11-56I23.1",0.00068168570014481,1.18760575729301,0.026,0.008,1
"RP3-525N10.2",0.000702035763070349,-1.42358011473195,0.011,0.026,1
"RP3-467L1.4",0.000702950053255148,1.20040852932922,0.037,0.016,1
"RP11-59O6.3",0.000704973450532895,0.970441606161129,0.03,0.011,1
"AP000282.2",0.000716604850648253,3.67574428357411,0.012,0.001,1
"RP5-1033H22.2",0.000730111398373086,1.389243976993,0.019,0.005,1
"CTD-2521M24.6",0.000731974184338919,1.3572027959259,0.023,0.006,1
"RP11-10K16.1",0.00073864804641678,0.441431260212603,0.1,0.064,1
"AC097721.2",0.000740317205814703,0.336606775551878,0.178,0.129,1
"RP11-714G18.1",0.000791404538990445,0.816746434666892,0.047,0.023,1
"UFL1-AS1",0.000819900937777471,-1.30271401163302,0.028,0.05,1
"CTD-3149D2.4",0.000847210876203238,0.497850912134791,0.069,0.039,1
"LUCAT1",0.000878971069659597,1.30280355260678,0.022,0.006,1
"RP11-489O18.1",0.000892728779372114,-0.412371358199132,0.331,0.363,1
"RP11-109P14.10",0.000955768306015812,0.431751130465864,0.051,0.026,1
"B4GALT4-AS1",0.00095869177539424,0.791097264145925,0.033,0.014,1
"AC009784.3",0.000969014524953876,-0.833611501019832,0.156,0.191,1
"LINC00937",0.00101289198489679,0.285170701978186,0.148,0.105,1
"AF127577.11",0.00104886682173121,1.14336486243554,0.023,0.007,1
"RP11-114G22.1",0.001053624694561,-1.30424962911403,0.028,0.048,1
"KCTD21-AS1",0.00106482285064517,1.70008004591552,0.017,0.004,1
"STX18-AS1",0.00116100596958147,-0.888763508583064,0.067,0.097,1
"RP11-841O20.2",0.00119887697690622,0.486613211296368,0.041,0.019,1
"RP11-121C2.3",0.00121763460490299,1.09145479511869,0.024,0.008,1
"WDFY3-AS1",0.00123874177401136,2.02699984668709,0.015,0.003,1
"ZBED5-AS1",0.00126069477909519,-0.924905391844783,0.025,0.045,1
"RP6-91H8.3",0.00126345009378855,1.51371786297415,0.023,0.007,1
"MKNK1-AS1",0.00132122193579362,0.848713546862541,0.027,0.01,1
"MYLK-AS1",0.00134875368759571,0.465779703113581,0.078,0.047,1
"RP11-88I18.2",0.00136969991020964,0.483828082648582,0.068,0.04,1
"RP5-1021I20.5",0.0013975659653573,0.383157654622037,0.053,0.028,1
"CASC15",0.00142614138286284,-0.773755009589702,0.044,0.068,1
"C9orf106",0.00143758074323809,-2.06162387925673,0.006,0.017,1
"RP11-460I13.2",0.00148877570076419,-1.88130892029168,0.003,0.011,1
"RP11-147L13.11",0.00153523033758696,0.453132591057651,0.054,0.029,1
"RP11-13N13.6",0.00154276022262434,1.974721852063,0.015,0.003,1
"RP11-398K22.12",0.00159073543993417,-0.847099275207995,0.034,0.057,1
"RP11-377D9.3",0.00168037046306481,-1.15882623501063,0.014,0.029,1
"KIZ-AS1",0.00169675181204613,0.720160277737026,0.037,0.017,1
"RP11-243J16.7",0.00172736731143948,0.441199896310543,0.052,0.028,1
"RP11-539L10.3",0.00174789587381345,0.805713695042446,0.031,0.013,1
"RP11-286N3.1",0.00174910644097198,1.73085318757277,0.013,0.002,1
"DAXX",0.00181739507617156,0.921122428078502,0.042,0.021,1
"RP11-417B4.2",0.00184267460441891,0.823164323117609,0.024,0.008,1
"L3MBTL4-AS1",0.00185476922681893,-1.21353967107017,0.026,0.045,1
"RP11-518L10.5",0.00185648316141679,0.913971902921446,0.041,0.02,1
"RP11-81K2.1",0.00186195546949443,0.616487125027665,0.045,0.023,1
"RP11-712L6.5",0.00196320187588606,1.53063010748831,0.021,0.006,1
"RP5-1085F17.3",0.00196779845187956,0.587750506858848,0.049,0.026,1
"AC007386.4",0.00203201157143323,1.0138281056721,0.034,0.016,1
"CTD-2547H18.1",0.00207545029072338,0.757103134805321,0.025,0.009,1
"CTD-2369P2.5",0.00210914916631536,1.18562739831858,0.023,0.008,1
"AC005224.2",0.002163752489056,2.34485865608101,0.012,0.002,1
"AC008937.2",0.00223211490525197,0.913794896488078,0.023,0.008,1
"RP11-983P16.4",0.00225151005020555,0.164430862171801,0.076,0.047,1
"RP11-284G10.1",0.00228314597785161,3.26645768288212,0.01,0.001,1
"LINC01504",0.00230628014556642,-0.989011113341607,0.016,0.031,1
"LINC00624",0.00234744177006772,0.809643811771657,0.037,0.017,1
"CTD-3222D19.8",0.00237397978453156,0.577402301770816,0.035,0.016,1
"AC107081.5",0.00239201125468254,1.16529811108995,0.02,0.006,1
"ZMIZ1-AS1",0.00245289700972323,-1.71371266292793,0.007,0.017,1
"RP5-894A10.2",0.0024630205190951,0.397903617872494,0.165,0.124,1
"SMIM10L1",0.00251543797712915,0.552482203885388,0.038,0.018,1
"RP11-395G23.3",0.00258645117002944,0.251662788253823,0.131,0.093,1
"RP11-35G9.5",0.00262993298841749,0.17867295818537,0.298,0.239,1
"DIAPH2-AS1",0.00263373791550242,0.19717560214907,0.094,0.062,1
"RP11-24F11.2",0.00270504006847822,0.614937858451242,0.059,0.035,1
"RP4-605O3.4",0.00281148332891126,0.131587431966731,0.165,0.121,1
"MZF1-AS1",0.00281713793181644,0.532053066985595,0.051,0.028,1
"RP3-460G2.2",0.00294425423426466,0.766387860245514,0.03,0.013,1
"TRG-AS1",0.00304035914218302,-0.689009263632026,0.051,0.076,1
"RP11-202G18.1",0.00304689124371186,-0.537562363155978,0.121,0.154,1
"MLK7-AS1",0.00305957098742142,1.58998162958883,0.018,0.005,1
"RP11-347P5.1",0.00306675238361125,1.79276647175727,0.015,0.004,1
"RP11-649G15.2",0.00308647155706904,0.106904563821657,0.18,0.135,1
"RP11-1103G16.1",0.00310409318252559,1.16599003564641,0.018,0.005,1
"RP11-1114A5.4",0.00316545788850204,0.519987252466708,0.078,0.05,1
"RP1-37C10.3",0.0031712484820292,1.13216374201016,0.017,0.005,1
"ZMYM4-AS1",0.00321508899354759,0.447706461441143,0.038,0.019,1
"RP11-588H23.3",0.00335284273573385,-0.303653127287712,0.266,0.306,1
"RP11-167P20.1",0.00362993990449882,-0.455606028717575,0.067,0.094,1
"AC087294.2",0.00367549387759717,0.739406719849036,0.037,0.018,1
"CTD-2201I18.1",0.00367712012221206,2.35880984473653,0.013,0.003,1
"BMS1P14",0.00370031476620509,1.79146938895702,0.013,0.003,1
"RP11-379B8.1",0.00380822236514205,-0.647760861346459,0.02,0.037,1
"RP11-813I20.2",0.00381426960245349,1.0905274598133,0.022,0.008,1
"IL10RB-AS1",0.00383408809079777,1.10408927217419,0.022,0.008,1
"AC010976.2",0.00385437107956019,0.766225623254603,0.037,0.018,1
"TRPM2-AS",0.00390035709401443,1.15789502966302,0.016,0.005,1
"RP4-671O14.7",0.0041079956793019,1.16741238160721,0.023,0.009,1
"RP5-1112D6.4",0.00424065881268102,1.00987989377195,0.023,0.009,1
"CFLAR-AS1",0.00433421782109127,0.415303565681383,0.045,0.025,1
"RP11-798M19.6",0.00434505818796851,0.21918407836824,0.043,0.023,1
"SUCLG2-AS1",0.0043628363967898,0.234736843335756,0.119,0.085,1
"LINC01372",0.0043990456424375,1.1622090968038,0.019,0.006,1
"XXbac-BPG154L12.4",0.00447826538548075,-0.676932380126327,0.019,0.035,1
"DARS-AS1",0.00467729396958644,0.299112078420586,0.03,0.014,1
"LINC00649",0.00469268139998356,0.587091876871571,0.048,0.027,1
"RP11-468H14.2",0.0046927009440539,0.562904215661858,0.052,0.03,1
"RP5-1085F17.4",0.00469609180624304,0.677444289584614,0.031,0.015,1
"TH2LCRR",0.00476242197454273,1.17393990345469,0.016,0.005,1
"RP11-717F1.2",0.00478462003452063,0.793887902215499,0.024,0.01,1
"OLMALINC",0.00484478691269338,0.177119785967213,0.147,0.108,1
"AP000350.5",0.00489222224416531,0.979672766085078,0.026,0.011,1
"LINC00320",0.0050607370825926,-1.72525842796696,0.004,0.012,1
"SNHG12",0.00511790729429417,0.164126536338005,0.14,0.102,1
"LINC00907",0.00517573662415877,-0.706342731574278,0.049,0.072,1
"RNF217-AS1",0.00527916519442333,-0.783806600792536,0.012,0.025,1
"RP11-1228E12.2",0.00536946392052223,-0.936640742049436,0.051,0.073,1
"AC072062.1",0.0053725523278722,1.03378965312524,0.057,0.036,1
"AC004593.3",0.00540192800975485,1.57843331672486,0.011,0.002,1
"SEC24B-AS1",0.00548217038641426,-0.89554962650729,0.033,0.052,1
"MCPH1-AS1",0.0055167169877897,0.283345089999326,0.124,0.09,1
"LINC00926",0.00558549403886128,1.29938596140461,0.017,0.005,1
"CTD-2013N24.2",0.00560664726930678,0.841002097610864,0.021,0.008,1
"RP13-270P17.2",0.00562184179641941,0.727135995362797,0.024,0.01,1
"RP11-499F3.2",0.00563270849711653,-0.932971068611212,0.015,0.028,1
"RP11-473I1.5",0.00566290190242384,0.447416351310555,0.027,0.012,1
"RP11-356C4.5",0.00567207953323209,0.264349088270135,0.079,0.052,1
"BACH1-AS1",0.00570895592350955,0.953593930769908,0.017,0.005,1
"RP5-1101C3.1",0.00571647710588498,1.98190885369984,0.012,0.003,1
"RP11-418J17.1",0.00576268468089478,0.257986777433709,0.169,0.13,1
"RP1-256G22.2",0.00578638456679608,1.49317062106661,0.016,0.005,1
"TCF4-AS1",0.00580765732110913,0.242401162812519,0.035,0.017,1
"AC009313.1",0.00591748174045509,0.387919189930558,0.016,0.005,1
"DGUOK-AS1",0.00595123259381295,0.933237648967558,0.029,0.014,1
"UBA6-AS1",0.00595263036117707,0.24635316959327,0.138,0.102,1
"RP11-3B12.2",0.0060097676270127,-2.10920803985091,0.003,0.011,1
"CTD-2337A12.1",0.00604755652054086,0.378258564650303,0.193,0.153,1
"RP11-138A9.2",0.00616728499859368,0.346922840786196,0.062,0.038,1
"RP11-37N22.1",0.00620003658550579,1.05382388370065,0.026,0.012,1
"ZNF385D-AS1",0.00623564638653025,-1.60833246238341,0.006,0.016,1
"RP11-756G20.1",0.00646432396402405,-0.347289986364255,0.246,0.28,1
"RBMS3-AS3",0.00674589635531621,2.09037518395785,0.01,0.002,1
"RP11-401F2.3",0.00684607761548802,1.29245904667269,0.017,0.005,1
"AC079305.8",0.00690990152909907,0.787611128179941,0.017,0.005,1
"LINC00342",0.00691511592953649,-0.805653862899412,0.023,0.039,1
"AP001462.6",0.00703448679672566,-1.4281006772596,0.009,0.02,1
"RP11-542K23.7",0.00712647507197302,-1.34692064384385,0.009,0.02,1
"CTA-126B4.7",0.00714848918207351,-1.97163052623206,0.005,0.013,1
"RP11-44I10.3",0.00716528971534234,1.41824683076962,0.015,0.005,1
"RP11-264B17.2",0.00721703347960493,1.08737618825616,0.019,0.007,1
"RP11-245J9.4",0.0072545965533028,0.975627269525135,0.026,0.012,1
"HMGA1P4",0.00727507055883681,-1.53985643074826,0.005,0.013,1
"RP11-265N6.1",0.00730617067574051,0.717870985243631,0.015,0.005,1
"RP1-267D11.6",0.00733247282531648,-1.627421910346,0.008,0.018,1
"BVES-AS1",0.00742247645397996,0.455158981948315,0.073,0.048,1
"MGC16275",0.00749325237960393,-2.03061530707194,0.006,0.015,1
"RP11-946L16.2",0.00750149806826153,0.618046103966742,0.059,0.037,1
"TMEM72-AS1",0.00752637802536418,-0.601783555273303,0.093,0.12,1
"RP11-166B2.8",0.00758064408307379,0.244077254891652,0.098,0.069,1
"LINC01285",0.00758106167538665,-1.24932857324132,0.013,0.026,1
"RP11-689P11.2",0.00761556781070499,-1.70434282031389,0.007,0.016,1
"OTX2-AS1",0.00765015983193604,-1.3251298979239,0.008,0.018,1
"ERVMER61-1",0.00766166566984621,-0.839024875037798,0.041,0.061,1
"RP11-385F5.4",0.00767918013352003,0.438335570170833,0.037,0.02,1
"RP11-463D19.1",0.00770840027902431,0.353036016624109,0.054,0.033,1
"LINC00578",0.00771233106157441,0.357748272258254,0.093,0.065,1
"RP11-153M7.5",0.00778287072808009,0.757493338241674,0.031,0.016,1
"CTD-2054N24.2",0.00779357910122494,0.108655847093847,0.139,0.104,1
"AC073342.12",0.00781363526061961,0.398695630521887,0.035,0.018,1
"RP11-1000B6.3",0.0078795738833883,0.122579718470337,0.42,0.353,1
"UBOX5-AS1",0.00795076287136384,0.456739056665448,0.037,0.02,1
"LINC01137",0.00796513339757944,0.80843574207305,0.021,0.008,1
"RP11-298I3.1",0.00801658229116982,0.927575032092901,0.023,0.01,1
"GNG12-AS1",0.00811771455237447,0.943532279445482,0.021,0.008,1
"RP11-131L23.1",0.00820871543528855,-1.32859288291243,0.017,0.03,1
"ST7-AS2",0.00832761921708397,1.46952461622204,0.016,0.005,1
"RP11-571M6.7",0.00858646168406426,0.727950977467562,0.039,0.022,1
"RP11-378J18.8",0.00866711956122308,1.00608234889572,0.015,0.005,1
"XXbac-BPG294E21.9",0.00874167098571108,0.551597942690755,0.028,0.014,1
"RP11-126O1.4",0.00875055906694839,0.150321422077462,0.044,0.026,1
"A2M-AS1",0.00876875095202836,2.21009233093884,0.012,0.003,1
"AC091153.4",0.00877002074188824,1.31161522970543,0.015,0.005,1
"C9orf147",0.00882249104347579,2.11400148338819,0.012,0.003,1
"RP11-798M19.3",0.00890365295668479,1.69983788245104,0.012,0.003,1
"RP11-1149M10.1",0.00898447737795908,0.773436034378959,0.019,0.007,1
"RP13-270P17.3",0.00904284623376401,1.34715106745688,0.013,0.004,1
"NRSN2-AS1",0.00906692108240281,0.673452223793834,0.032,0.016,1
"LINC01358",0.00908306738619289,0.544160140903201,0.038,0.021,1
"RP11-85B7.4",0.0090832946303616,0.123127507847714,0.044,0.026,1
"LINC00685",0.00931788371667042,0.540439655943638,0.068,0.046,1
"RP5-1039K5.13",0.00936019200717866,1.33495889940884,0.017,0.006,1
"RP11-282I1.1",0.00943795996887752,0.705225288225283,0.027,0.013,1
"RP11-596C23.6",0.00963905300161637,0.450263268855558,0.044,0.026,1
"LINC01608",0.00985658095593564,-1.55691329011454,0.007,0.016,1
"CTD-2282P23.2",0.0100366701320335,0.123335455802115,0.193,0.151,1
"RP11-108K3.1",0.010176842084094,1.04415695993971,0.021,0.009,1
"RP11-362A9.3",0.0102494746828076,1.00701028182283,0.016,0.005,1
"LACTB2-AS1",0.0102546470029657,0.743145275405721,0.016,0.005,1
"RP11-584P21.2",0.0102836964289957,0.400151794069407,0.074,0.05,1
"RP11-434H14.1",0.0102896101442981,0.464938878764004,0.035,0.019,1
"RP11-196G11.2",0.0104566363600337,0.361852085210266,0.04,0.023,1
"AC138035.2",0.0105867768103979,-0.964164353420045,0.056,0.076,1
"RP11-1334A24.6",0.0106084671406511,1.8131449921596,0.01,0.002,1
"CTD-2537I9.12",0.010640297507487,0.589006952465814,0.04,0.023,1
"LY86-AS1",0.0108499316857123,0.312888874112024,0.075,0.051,1
"RP11-410L14.2",0.0111951106805859,0.20739174751849,0.127,0.095,1
"PIK3CD-AS2",0.0112040704483701,0.623451434513858,0.026,0.013,1
"RP11-21A7A.2",0.0114361061565165,0.5934557454232,0.026,0.013,1
"AC007879.2",0.0120245362504841,-1.61266545364281,0.006,0.015,1
"RP13-726E6.1",0.0120976932283913,0.449901165599039,0.041,0.024,1
"XACT",0.0126442653131935,0.663720838141153,0.17,0.14,1
"DENND6A-AS1",0.0130926257426138,0.307910959621219,0.057,0.037,1
"RP11-804N13.1",0.0136462800527032,-1.66628151298452,0.003,0.01,1
"RP11-203B9.4",0.013781105363281,0.119664320496872,0.037,0.021,1
"RP11-446F17.3",0.0137975670394645,1.1503419874673,0.012,0.004,1
"RP11-197K3.1",0.0137994539745775,0.487646798189836,0.035,0.019,1
"CTC-457E21.9",0.0139052382466494,1.24627464300799,0.011,0.003,1
"GCC2-AS1",0.0139386553840525,0.147800369731325,0.071,0.048,1
"RP11-414H17.5",0.0140789722053353,0.955852255698716,0.017,0.006,1
"RP11-33N16.2",0.0145931723898893,0.402492662935176,0.047,0.029,1
"GAS6-AS1",0.0147334909647162,-0.518795867864986,0.128,0.153,1
"AP000476.1",0.0148175206911993,-0.265864924884262,0.353,0.384,1
"RP11-147L13.15",0.0154292908671702,0.37989553191878,0.031,0.016,1
"RP11-756H20.1",0.015488920233336,-1.09972164252989,0.013,0.024,1
"RP11-281P23.2",0.0155553072921599,-0.405105523171155,0.04,0.058,1
"AC093673.5",0.0155924337993785,0.917840460806008,0.022,0.01,1
"CCDC144NL-AS1",0.0156756833910905,0.337866447324125,0.031,0.016,1
"TPRG1-AS1",0.0159709187935265,1.48737261689795,0.014,0.005,1
"RP11-804H8.6",0.0159786758306464,1.08469258456858,0.023,0.011,1
"RP11-83A24.2",0.0162027604100651,0.128095592428288,0.3,0.252,1
"MIATNB",0.0163264050939059,0.183254497167221,0.138,0.106,1
"FOXP1-AS1",0.0163563602154227,0.74493210914947,0.014,0.005,1
"RP11-143J12.3",0.0163839896735336,0.478037870584583,0.022,0.01,1
"AC142528.1",0.0164232851602395,1.32321592335215,0.016,0.006,1
"RP11-802E16.3",0.0164518392537895,0.525693091636007,0.042,0.026,1
"RP3-394A18.1",0.0169638367605158,0.664174470514134,0.012,0.004,1
"MIR142",0.0169655079431459,-0.659755241968292,0.083,0.106,1
"RP11-317G6.1",0.0170342152148633,0.226057318082344,0.035,0.02,1
"AC022154.7",0.017144837471635,1.57108689884777,0.01,0.003,1
"RP1-292B18.4",0.0173686695660252,0.260031458175539,0.052,0.034,1
"RP11-734K2.4",0.0174706939157055,0.281828612281323,0.077,0.055,1
"LINC00987",0.0177197863689798,-1.08283230337051,0.022,0.036,1
"RP11-39E3.3",0.0179244514533755,0.575270166849688,0.024,0.012,1
"AC073343.13",0.0182836199095711,0.388740008875829,0.045,0.028,1
"MEF2C-AS1",0.0184396866925385,-0.301609738679891,0.488,0.492,1
"LINC01322",0.0184511878798822,0.635559152961937,0.044,0.027,1
"CH507-145C22.1",0.0185239844329066,0.886968983862621,0.017,0.007,1
"AP000442.1",0.0185675200763333,0.365548899183131,0.02,0.009,1
"RP11-50D16.4",0.018849999076828,0.47595866087379,0.047,0.03,1
"LL0XNC01-237H1.2",0.0195021146058015,1.13925824686479,0.019,0.008,1
"AC017074.2",0.0196338220797376,1.50565531784053,0.016,0.006,1
"RP11-53O19.3",0.0197188874756412,0.317916385537856,0.026,0.014,1
"RP11-517O13.3",0.0199460608314271,0.896970358671994,0.019,0.008,1
"RP11-31F15.2",0.0202231030186408,0.467275698180996,0.043,0.026,1
"RP1-122P22.2",0.0203047685763391,0.302020652031114,0.062,0.042,1
"RP1-41C23.1",0.0203727271532433,0.477736783351849,0.033,0.019,1
"DUBR",0.0205063519103495,0.68849300848339,0.024,0.012,1
"RP11-1035H13.2",0.0207736752741931,1.32986677286812,0.012,0.004,1
"RP4-676J13.2",0.0207864856722596,0.895658532495032,0.02,0.009,1
"WI2-87327B8.2",0.0211844088026155,0.507045727051682,0.012,0.004,1
"AF064858.6",0.0212444531734147,0.547962801111312,0.051,0.034,1
"RNF219-AS1",0.0213059094150935,-0.604018170139796,0.016,0.027,1
"RP11-473O4.3",0.0215450887665631,0.334010124665531,0.04,0.025,1
"AC068499.10",0.0217204326372881,-1.07805915541201,0.011,0.021,1
