"","RNA.g0","RNA.g1","RNA.g2","RNA.g3","RNA.g4","RNA.g5","RNA.g6","RNA.g7","RNA.g8","RNA.g9","RNA.g10","RNA.g11","RNA.g12"
"CTC-490G23.4",0,0,0.000411967762369085,0.000252920918724815,0,0.000435090917903478,0,0,0.00244499799440929,0,0.000763412741999931,0,0
"AC005757.6",0.000378903586414056,0.000925271015422183,0.000497381982610647,0.000291882866746408,0,0,0.00118033793074957,0.00264374853932893,0,0,0.000467718490717331,0,0
"CTB-158D10.3",0,0,0,0.00110935851225939,0.0024269005300853,0,0,0,0,0,0,0,0
"CTB-147N14.6",0,0,0.000283513636665707,0,0.000527165052373057,0,0.00148912832086784,0,0,0,0,0,0
"LINC01595",0.000293379796869696,0.000507121250155306,0,0.000176484677291719,0,0,0,0,0,0,0,0,0
"CTC-241F20.4",0.000219111721955639,0.000543456238938866,0.00409571651172738,0.00119640052761617,0,0.00220584414677028,0.0012576755941511,0,0.000557332424212683,0,0.00235355849273173,0,0
"CTC-273B12.5",0.000384640296376574,0.000265243898395672,0.000820904600458118,0.00219525140581906,0.00237831867105962,0,0.000701916935149894,0,0,0.00608807052648442,0.000756492597719931,0,0
"CTB-33G10.6",0.00037467807385466,0,0.000218074717326645,0.000152685413729527,0,0.000613801335348112,0,0,0,0,0,0,0
"AC018766.6",0.00293527082273246,0.00107179339790122,0.00147377093539033,0.000318383728956193,0,0,0.00349459434272913,0.00579805806765094,0.00129533796209401,0.00176144782556312,0.0025419929530805,0,0
"CTB-191K22.5",0.00159537830603855,0.00297393102993751,0.000184706722942372,4.55243288705561e-05,0,0,0,0.00216175364914825,0,0.00818388452681753,0,0,0
"AC011523.2",0.000527242758974405,0.000202654572241795,0.000973450026628725,0.000421989963165941,0.000996170167583809,0,0,0,0.000374131542480373,0.00162093811144825,0,0,0
"CTC-518B2.10",0.00119254020850186,0,0,0.00138895364218924,0,0.000490721728000013,0,0,0,0.00218441151516899,0,0,0
"CTD-3187F8.11",0.000280705646837601,0.00014727822476719,0.000635025817465281,0.000674630042186623,0,0,0.00199703639798539,0,0,0,0,0,0
"CTD-2616J11.14",0,0.000434670662272175,0.000253862221762562,0.00141346653871081,0.00255717478018725,0.000354224577957355,0,0,0.00450802803122507,0,0.0101056892447373,0,0.0340852540373983
"CTD-2616J11.2",0,0,0,0,0.0027915722733812,0,0,0,0,0,0,0,0
"AC018755.17",0.000714091324650125,0.000328556127243217,0.00102981234165003,0.000670137541149773,0,0,0,0,0,0.00341361355914615,0,0,0
"CTD-2245F17.2",0.000148843274908081,0,0.00057509285270076,0.000601310050751611,0,0.000529462917052645,0,0,0,0,0.00158664829116392,0,0
"CTD-2537I9.16",0.00026728837229293,0,0,0,0.00176433687684144,0,0,0,0,0,0,0,0
"CTD-2537I9.18",0.00106334583209059,0.000540339355216041,0.00264578240295209,7.83036767554064e-05,0.0013552105196759,0.000902864586984054,0,0,0.00221906720178733,0.00175723546094131,0,0,0
"CTD-2621I17.6",0.00159896901569459,0.0013120909401606,0.00342930274325905,0.00678994910643815,0.00284588238845808,0.00486200582222693,0.00944789725778711,0.00394283806970323,0.000654748240789689,0,0.00127856978126648,0,0
"AC006116.12",0.000283552385112229,0,0.000322389000499961,0.000426844696264843,0,0,0,0,0,0.00168908818628075,0,0,0
"CTD-2619J13.9",0.00370716961987039,0.00243918139553904,0.000293778082797768,0.00100201057746892,0.00145779356108301,0,0,0.00168732458151819,0,0,0,0,0
"CTD-2619J13.23",0.000665260461985788,0.000463036666999494,0.000666444653189881,0.000880179003054518,0,0.00209458344703681,0,0,0,0.0102988214903481,0.000987408955957216,0,0
"CTD-2619J13.27",0.00177924149016443,0.00225428990223833,0.00122518784078866,0.00164815487223741,0.0035726689986502,0.00036488740997589,0,0,0.00112384236212829,0,0.00117646532874324,0,0
"TTTY22",0,0,0,0.00233835250262031,0,0,0,0,0,0,0,0,0
"TTTY13",0,0,0,0.00184139123227234,0,0,0,0,0,0,0,0,0
"LA16c-60D12.2",0.000294974252287466,0.000162339111794018,0,0.0012837441522385,0,0.000872016820591613,0,0,0,0,0.00126563051141211,0,0
"AC007064.24",0.00148504852243419,0.00264553726919246,0.000393848976955621,0.00186171256762733,0,0.000405780291559632,0,0,0,0,0,0,0
"CECR3",0.00134537792669106,0.000796402421061283,0.00756775420295768,0.00331069812267856,0,0.00990969202110043,0.00131804402267036,0.0254668449064391,0.00146522293366936,0,0.00689524400544724,0,0
"AC004471.10",0.00100250846355695,0.00154838224154101,0.000987130483744281,0.000372250317902748,0,0,0,0,0.00183764312713201,0,0,0,0
"AC000068.9",0.000615536466870828,0.000462552836998466,0.00267454257701998,0.000597450695358076,0,0.00268372282327675,0,0,0.00146670018565491,0.00453240751834801,0.00167796496409155,0,0
"LINC00895",0,0,0,0,0,0,0.00490737167339219,0,0,0,0,0,0
"AC007308.7",0.00128928052088564,0.000607951341168414,0.00166714328628486,0.000510011610848782,0.00144482666709513,0,0,0.00421806462338895,0.000414460699593082,0.00174125082404695,0,0,0
"KB-1183D5.13",0.00011856585211452,0.000165090874271743,0.00109340055519175,0.000943989156645201,0.00104565334909688,0.000425046349179146,0,0,0.000533813822713917,0.00512098748666464,0.000417128253840229,0,0
"KB-1440D3.14",0,0.000204517798161385,0,0,0,0,0.0011602500199563,0,0,0,0,0,0
"LL22NC03-2H8.4",0.00136114795650689,0.0025772577306452,0.00105199894775619,0.0010092732568791,0.000501015031402871,0.000955167344324736,0.000798706989229277,0,0,0,0,0,0
"AP000344.3",0,0,0.0112375521118993,0.00169175755903249,0,0,0.00282453332737506,0.00422076633921961,0,0.0366757761814193,0,0,0
"AP000345.2",0,0,0,0.000104341255108307,0,0.000545673231443045,0,0,0,0,0,0,0
"CTA-243E7.2",0,0,0.0011406669736006,0.000187132229047717,0,0,0,0,0,0,0,0,0
"CTA-125H2.1",0,0.00023698563748544,0,0.00141212936446733,0,0.000396465274201331,0,0,0,0,0.00283093468475447,0,0
"CTA-796E4.4",0,0,0,0.00290245203698141,0,0.000748456495591965,0,0,0.00488642005230424,0,0.00110661956812145,0,0
"RP11-259P1.1",0,0,0,0.00496954012561229,0.000314137174971297,0.0061733135698818,0,0,0.0024263729415019,0,0.00326769670136083,0,0
"CTA-992D9.8",0,0.000161843330800485,0,0.000462521792536534,0,0,0,0,0,0,0,0,0
"CTA-929C8.6",0.000189812684870437,0,0,0.00249765113838137,0,0,0,0,0.00128796552064783,0,0,0,0
"AC000035.3",0,0.00142043796559943,0.000251420146698627,0.00631249361657019,0.00148174557440138,0,0.00169997079450175,0,0.000502581156302539,0,0.00383032470760451,0,0
"RP1-149A16.3",0.00211435832672223,0.00246183560522889,0.00142988089412353,0.00256031754760637,0.00659891294857686,0.00198119919989229,0.00109210055275577,0,0,0,0,0,0
"RP1-149A16.17",0.000183873946025348,0.000626373008622279,0,0.000488754792425265,0.00234844195714535,0.000307362833649272,0.000565792053993762,0.00171053855964443,0.000462173480790707,0,0,0,0
"LL22NC01-116C6.1",0,0,0,0.0016285186930646,0,0,0,0,0,0,0,0,0
"RP1-302D9.2",0.0026328139604079,0.00099554735504785,0.00143402159757233,0.000983841933641656,0,0,0,0,0,0,0,0,0
"SC22CB-1D7.1",0.000412548556445123,0.000515589684941846,0,0.00201446339276599,0.00196114491174394,0.00265350479638495,0,0,0.00125968572352821,0,0.00386495237992173,0,0
"LL22NC03-32F9.1",0,0,0,0.000207362462284915,0.000978204140756736,0.00168922954260796,0,0,0,0,0,0,0
"RP3-510H16.3",0.000359519645886393,0.000407217570149457,0.000459697015333526,0.00133995357516524,0.000874046415360841,0,0,0,0,0,0,0,0
"CTA-286B10.7",0.000137754473149477,0,0,0.000285478356664145,0.000919590778709105,0.000486562032474707,0,0,0.000428671229357498,0,0,0,0
"CTA-212A2.3",0.00159136852710782,0.000142412409247692,0.00209233670732635,0.00096159916767603,0,0,0,0,0.00089555002981286,0.00820570723349504,0,0,0.021885621365619
"RP5-1119A7.14",0.00119375894708055,0.00250146258900115,0.00323118418467765,0.00201893702914286,0,0.000443243314162174,0.00159827488601903,0,0.00558075953727528,0.00951700566111296,0.00088537023084258,0.016025024678538,0
"CTA-833B7.2",0.000328589551693445,0.000378426827580237,0.000701908098263546,0.000267832674716409,0.0192125633589959,0.000673430059439631,0,0,0.000801676787168041,0,0,0,0.042512668775295
"RP1-5O6.5",0.0012914291855551,0.00150202340904591,0.00120612798179495,0.00135357060360893,0.000402334732358487,0.000402848655641666,0,0,0,0,0,0,0
"RP3-508I15.10",0.00126609572892302,0.00122166404619772,0.00254680634676858,0.00146710761463994,0.00160578342159741,0.00201896242212356,0.00220983535842646,0.00316941740403163,0.00255423030527624,0,0.00214288938161639,0,0
"CTA-150C2.13",0.000981036509096372,0.000369264823874596,0.000543677592458878,0.000250139194710603,0,0.000735897553641045,0,0,0.00221906720178733,0,0,0,0
"APOBEC3B-AS1",0.00131462847049791,0.00191452380319437,0.00234445432097549,0.00173834396961059,0.0043242795329006,0.00187821126480224,0,0,0.000374131542480373,0.00183598317725334,0,0,0
"CTA-250D10.19",0,0,0,0.000377984314547654,0,0,0,0,0,0,0,0,0
"CTA-126B4.7",0.00121450776973993,0.000673323515672051,0.00136632966195536,0.00305066175449465,0.0194673327095864,0.000684291834591883,0,0,0.000648184296426087,0.0137360215770369,0.000957548191991141,0,0
"RNU12",0.000661588649882736,0.00108554961807753,0.00110692279392232,0.00167693896640018,0.00423789430672473,0.000269539439576832,0.0015757699527143,0,0,0.00295831730911458,0,0,0
"LINC00229",0.000154139569187303,0.000186406145437803,0.000519416346029845,0.00165089556190401,0.00171418214162914,0,0,0,0,0,0.000885345382529851,0,0
"RP1-102D24.5",0.00134388964831171,0.0017060181892692,0.00018455506293503,0.000460624832674369,0,0,0,0.0020254177778615,0.000533813822713917,0.0267590498374228,0.0007192699467582,0,0
"WI2-85898F10.2",0.000104186931024751,0,0.000719262755675433,0.000246169347366541,0,0,0,0,0,0,0,0,0
"RP6-109B7.2",0.0010295456171665,0.00084577768310491,0.00103175000408717,0.000166446311311113,0.000316250123614267,0.00300967379463953,0,0,0,0,0,0,0
"RP1-29C18.10",0,0,0,5.66963021639856e-05,0.0142946215349867,0.000445519989100799,0.0124179342717585,0.00359962547556831,0,0,0,0,0
"CITF22-1A6.3",0.00203391124647102,0.00302428900888156,0.00577925999477555,0.00162191585906307,0.0039605378084461,0.00103704289908388,0,0.00236757894218467,0,0,0.00186827014065272,0,0.0677589407922375
"CTA-384D8.35",0,0,0,0,0.00181603318394495,0,0,0,0,0,0,0,0
"CTA-384D8.33",0.000317727087174654,0.000392977492214134,0,0.000426872199635379,0,0.000676933857875841,0.000381992535713055,0,0.00186592751058214,0,0,0,0
"AC002056.5",0.000870983432654488,0.000896699500549985,0.000602940485047207,0.000999802093332074,0.0026556625522855,0.000570810269744384,0,0,0,0,0.000922282227953489,0,0
"CH507-9B2.8",0.000991819311158977,0,0,0,0.00158229043038396,0,0,0,0,0,0,0,0
"RP11-717F1.1",0,0.000917450059504809,0.00140274264027205,0.00103942561770496,0.0014196871117097,0.00307785710381482,0,0,0,0.00327003205285418,0,0,0
"AP003900.6",0.00107491788199987,0.000177220596223252,0,0.00047689347386612,0.0011924026304879,0,0.00113646256026377,0.000811791828324862,0,0,0,0,0
"AF127577.10",0,0.000630788447240358,0,0.000448959238817651,0.00124447635277848,0,0,0,0,0,0,0,0
"AP001172.3",0,0,0.00119280029824477,0.000291595272690787,0.00044090942860563,0,0,0,0,0,0,0,0
"AP001136.2",0.00153665178354245,0.00113578309165354,0.000323316471732699,0.000494099756762588,0,0.00438476704372431,0,0,0,0,0.000683030016778632,0,0
"AF241725.4",0,0.000146202677848247,0,0.00135904287211238,0,0.000630158318455295,0,0,0,0,0,0,0
"LINC00317",0,0,0,0.000257868607929112,0,0,0,0,0,0,0,0,0
"LINC01425",0.00150858461869566,0.00022143696023197,0.00207109662721307,0.002919509934075,0.00184631342168051,0.00089154879500048,0,0,0.00250200700955142,0.00222734362767011,0.0111964596737653,0,0.021885621365619
"AP000472.3",0.000138478082118444,0.000162588143097077,0.00166888545886195,0.000675573205853324,0.000729346032609207,0,0,0,0,0.00494521289792107,0,0,0
"AP000705.7",0.00415273700808959,0.00343722219939163,0.00630881985845151,0.00619048390457413,0.00418614202868018,0.0046889060339459,0.003066428914313,0.00573950898200359,0.00229198634430798,0.00975902914903184,0.00300287436513559,0,0
"AP001255.2",0.0007618044378532,0.000683514166228747,0.000676813041700008,0.00186030947911838,0.000678027055177977,0,0,0,0.00103425750446903,0,0.00152652994555631,0,0
"AP000470.2",0.000704907815390154,0.00106033046399787,0.00451249205967964,0.00350696810873398,0.000499729671234346,0.000594275369140088,0,0,0.00251479051719742,0,0.00063117992206569,0,0
"AP000402.3",0,0.000248318881174449,0,0.00224521246403562,0,0,0,0,0.000816394707900913,0,0.00194486691275716,0,0
"KB-1466C5.1",0,0,0,0.000171582081784803,0,0,0.00136099084488678,0.001227361471086,0,0,0,0,0
"LINC00113",0,0.000110148049993997,0,6.25999886143141e-05,0,0,0,0,0,0.00237380609422491,0,0,0
"LINC00314",0.000144847639113845,0.000354370032089907,0,0.0003070972084572,0,0,0,0,0,0,0,0,0
"AF124730.4",0.000289059981564911,0,0,0.00141690461881098,0.000506035408410804,0.0011843744558492,0.00142098660805381,0,0.000269153798490849,0,0.00763309985796207,0.0201463430358121,0
"BACH1-AS1",0.000286299439286394,0.000197869734439029,0.000793726432593343,0.00106637313885117,0.024305909898892,0.00205369994475321,0.00973124126942872,0.00656101393160461,0,0,0,0,0.0328429875295176
"AP000251.3",0.00140540803006536,0.000475119207884778,0.000687047419898606,0.00359015041851885,0.000598574512166786,0.00106060793937324,0,0,0.00140963024490812,0.00680605163870848,0.00124283907197704,0,0
"AP000255.6",0.00130070505684452,0.000198152623094886,0,0.00156273309373712,0,0.00120917935761255,0,0,0,0,0.0010112435109768,0,0
"AP000281.2",0.00334168327772257,0.00284035262225361,0.000421311361103229,0.000218112219684245,0,0.0021865782748539,0,0,0,0,0.000646627884081606,0,0
"LINC00945",0.0029111353193746,0.00166973846545287,0.000373185474262947,0,0,0.000612555025817969,0,0,0,0,0,0,0
"AP000569.9",0,0,0,8.29813802561838e-05,0.00100077238901776,0,0,0,0,0,0,0,0
"AP000320.6",0.000362062235554388,0.000278134227081248,0.000807444312970843,0.000756686369087938,0.00036876603325569,0.000625512920594888,0,0,0,0.00185014971411487,0.0027352589373902,0,0
"CMP21-97G8.1",0.00171455748812658,0.000628736760294925,0.00154863292867535,0.000815179633875984,0,0.00161871660958246,0,0.00111694304305324,0.00179109599979586,0,0.000469542470304256,0,0
"AP000688.11",0.000507790054458823,0.00091777034400027,0.000610014587248653,0.00114179657831881,0.000379122037526182,0.000456674929742845,0,0.0031635332802985,0,0,0.00638583123502346,0,0
"AP001043.1",0,0,0,0.000113489816042428,0.00172689263641777,0,0,0,0,0,0,0,0
"AF064858.11",0.000183544750577918,0.000180649869841769,0.000952114883479935,0.00443566876935702,0.00226171125530123,0,0.00725458380567808,0,0.0119038511468408,0,0.00213263187211934,0,0
"BRWD1-AS2",0.0028520614226994,0.00652899731574353,0.00132521018415093,0.0040543334789029,0.000831014057002954,0.0029812396640481,0.00140599331167084,0.00208620191715371,0.00176785537893783,0.00323428131196681,0.0025436533148972,0,0
"DSCAM-AS1",0.000285570863867284,0,0.00040087321410482,0.00133585862403468,0.000494474128001056,0.00415559850425265,0,0,0,0,0,0,0
"LINC00111",0,0,0.000353411338283919,0.000174843386116719,0,0,0,0,0,0,0,0,0
"AP001626.2",0.000204903278071329,0.00104255007981924,0.00358766610678031,0.000779505290382499,0.0019034672606843,0.000902084767656576,0.000941460016193112,0,0.00200695504685341,0.00229326923187176,0,0,0
"ERVH48-1",0.00457705910721829,0.00512411765482672,0.00604477587877413,0.00425516445558409,0.00615616041604239,0.0027877469505948,0,0.00190943839216122,0.00188462181330346,0.00198770011170875,0,0,0
"AP001048.4",0.000166940376543368,0,0,0.000125444416345,0,0,0.00164897438371577,0.000769515489962055,0,0,0.000646627884081606,0,0.037141031926431
"AATBC",0.00485911686644354,0.000294016705246203,0.00163111828646194,0.000901471026744708,0.0159136570538808,0,0.00147139620491605,0,0.00178779834778828,0.00736983188435414,0.00355765662850131,0,0
"LRRC3-AS1",0,0.000143330029576152,0,0.00597572311244483,0.000772528276466239,0,0,0,0,0,0.00182016663392428,0,0
"KB-68A7.1",0,0.000859674722725141,0,0.00468179413900966,0,0,0,0,0,0,0.00445723260390387,0,0
"AP001065.15",0,0,0,0.0015702451874588,0.00581015679847146,0.000392913290166308,0.00124867328463508,0.00163410067432798,0.00698203591978199,0,0,0,0
"LL21NC02-1C16.2",0,0,0,0,0.00567402136900736,0,0,0.000695701054474088,0,0,0,0,0
"LINC00163",0.000184020634454566,0.00119673002125594,0,0,0,0,0,0,0,0,0,0,0
"BX322557.13",0,0,0,0.000898282724096348,0,0.00150418457315116,0,0,0,0.00551054612931663,0,0,0
"LINC00316",0,0.000109953121486654,0,0.000140719670230809,0.000932923664415793,0,0,0,0,0,0.000275981079620321,0,0
"LL21NC02-21A1.1",0,0,0,0.00132348707796388,0,0,0.0169748657488981,0.0170335098361851,0,0,0.00196550473712832,0,0
"COL18A1-AS1",0,0,0.00135097286024175,0.00306743490506183,0,0,0.0037199180865604,0.00579456118820796,0,0,0.00103178325783087,0,0
"AL133493.2",0,0,0.000306142210771687,0.00079661002127639,0.00968985454816471,0.000503249177992793,0,0.00471532704559929,0.00223584157754368,0,0,0,0
"RP3-333A15.1",0,0,0,0.00178719418463709,0,0.00107763683724796,0,0,0.00190084730161783,0,0,0,0
"RP5-933B4.1",0.00240216008493893,0.00166565354233152,0.00224167350922895,0.00111589378979613,0,0.000508361633825489,0,0.0019242140595779,0,0.00209270034728362,0,0,0
"LINC01133",0.000342405998579718,0.000799158433566295,0.00342816258404446,0,0,0.000533588602120588,0,0,0,0,0,0,0
"RP11-295M18.6",0.000151706586839065,0,0.00128880295201127,0.000375033892758716,0,0.00111615688433289,0,0,0,0,0,0,0
"RP11-557L19.1",0.00110206787631683,0.00230091072098763,0,0.00306155339402534,0,0,0,0,0.00369678334494808,0,0.00202249094938703,0,0
"AC013402.5",0.000117643690061863,0.00126046661109981,0.00321080760309978,0.000986556585956494,0,0.00343499786118189,0,0,0.000950419736569471,0,0,0,0
"AC078883.4",0,0,0.00103565498879713,0,0,0,0.00167879934956598,0.00455325912007455,0,0,0,0,0
"RP11-324L17.1",0,0,0,0.000603076134218288,0,0,0,0,0,0,0,0,0
"AC104809.2",0,0,0,0,0,0,0,0,0,0.0148708037462392,0,0,0
"OSTN-AS1",0.000332257638154553,0,0.000985554713357305,0.00034112502156976,0.00126574436845442,0.00305314380783223,0,0,0,0,0,0,0
"RP11-180C1.1",0.000217870002634048,0.000410931035730846,0,0,0,0.000982926372327399,0,0,0,0,0,0,0
"RP11-83C7.1",0.000131999922912045,0.000217032257504433,0.00116945687382192,0.000154115503326546,0.0248465876336453,0,0,0,0,0,0,0,0
"RP11-213G21.2",0.00551220749424414,0.00147286159940209,0,0.000108753498396131,0,0,0.000808836506479832,0,0,0,0,0,0
"RP11-593F5.2",0.000261160334320746,0,0,0.000142436191007844,0.000663671164742231,0.000822245760377523,0,0,0,0,0,0,0
"JADRR",0.000505620455038898,0.00105132708855615,0.00704340643730437,0.000363475941375643,0,0,0,0,0,0,0,0,0
"RP11-285C1.2",0,0.000478203001290694,0,0.000427032747354092,0,0,0.00107781175758979,0,0,0.00214269996051004,0,0,0
"LINC01020",0.000237681468612879,0.000647839274072759,0,0.000259263223706442,0.000368516867017003,0.000396828042345679,0,0.0012054321594835,0.00325813450296018,0.00391796410047854,0,0,0
"CTD-2037L6.2",0,0,0,0.000117772320070094,0,0,0.00164390191297578,0,0.0276970938303199,0,0,0,0
"CTD-3224K15.3",0.00371140085846898,0.00236118123492443,0.00123504906123763,0.000153304817013646,0,0,0,0,0,0.0035951772853823,0,0,0
"CTB-108O6.2",0,0,0.00262908863087435,0.000233650092826472,0,0.00100485816979252,0,0,0.00119627599283431,0.00648867206574005,0,0,0
